Id,Sentiment
1258247700555763712,0
1258247700644052998,0
1258247700744560641,0.1
1258247700769918976,0.4375
1258247700987904000,0.1986111111111110
1258247700991979521,0.2928571428571430
1258247701289984001,0
1258247701243875330,0.1090909090909090
1258247701944307712,0.35
1258247701818478598,0
1258247701885566976,0.2
1258247702132822016,-0.2
1258247702095118336,-1
1258247702283984903,0.5
1258247702103506944,-0.1
1258247702430842880,0.03409090909090910
1258247702183198720,0.04242424242424240
1258247702556610560,0.6
1258247702673948675,-0.125
1258247702774759427,0
1258247702917218307,0.3375
1258247702963318784,0.2
1258247703210967041,0.5
1258247703051599872,-0.45555555555555600
1258247703332442118,0
1258247703210995713,0.07142857142857140
1258247703370350592,0.05
1258247703630352385,1
1258247703626203136,0
1258247703705706499,-0.375
1258247703701737472,-0.16666666666666700
1258247703517167616,0
1258247703995330560,0.2857142857142860
1258247704054022144,0.2
1258247704565743616,0
1258247704519430145,0.2857142857142860
1258247704498434053,0.375
1258247704658010112,0.1923076923076920
1258247704704057344,0
1258247704888537088,-0.03333333333333330
1258247704674779140,-0.244140625
1258247704947367937,0.1923076923076920
1258247704309891072,0
1258247705177944064,0
1258247701713637376,0.3333333333333330
1258247705358295040,0
1258247705610125312,0
1258247705563787265,0.5
1258247705534570502,0
1258247705559777280,0
1258247705836482561,0
1258247705391804416,0.35
1258247705853394944,-0.4
1258247705882697731,0
1258247705886851073,-0.125
1258247705127784448,0.6
1258247705597480961,0.12878787878787900
1258247706125824000,-0.4666666666666670
1258247706339733506,0.08
1258247706528661504,0
1258247706625150976,0
1258247706612338688,0.061111111111111100
1258247706570612739,0.13636363636363600
1258247706775969800,0.11785714285714300
1258247706763386881,0
1258247707031977989,-0.05
1258247706977460230,0
1258247707023552514,0.2833333333333330
1258247707178577920,0.0019047619047619300
1258247707153571840,-0.05000000000000000
1258247707300376577,0.3181818181818180
1258247707241537536,0
1258247706985803777,0.2028409090909090
1258247707354857472,0.3333333333333330
1258247706176155648,0.25
1258247707606450178,0
1258247707602362368,0.25757575757575800
1258247707757547520,0
1258247707996626945,-0.5
1258247708235624448,0.012121212121212100
1258247708495626240,0
1258247708625772544,0
1258247708617461769,0.2
1258247708705341441,-0.05
1258247708684488704,0
1258247708588019713,0
1258247708952989698,0.1
1258247708969586690,0.06818181818181820
1258247708982337536,0
1258247709011652610,0
1258247709007515648,0
1258247709187661829,0.10000000000000000
1258247709242392576,-0.36666666666666700
1258247709510656002,-0.2050000000000000
1258247709817016320,0
1258247709976215553,0
1258247710068494336,-0.3255208333333330
1258247710395817984,-0.2
1258247710324469766,-0.1134920634920640
1258247710659842048,0
1258247710714597376,0
1258247710768893952,0.19545454545454500
1258247710693457920,0.35
1258247710865387520,0.2857142857142860
1258247710920097792,0
1258247711024807941,0
1258247710932717569,0
1258247711033360386,0.2028409090909090
1258247710567694337,0.42857142857142900
1258247711167442946,0.2119047619047620
1258247711339446272,0
1258247711599411202,-0.07777777777777780
1258247711523917824,0
1258247711863631872,0
1258247712010469378,0
1258247712048373760,0
1258247712077725696,0
1258247712044134408,0.27178571428571400
1258247712052596737,0
1258247712115429378,0
1258247711335362561,0.10416666666666700
1258247712383709187,-0.05
1258247712396304386,0
1258247712425693184,0
1258247712518135815,0
1258247712618749955,-0.4
1258247712773943296,-0.025
1258247712727724032,0
1258247712597667843,0.2916666666666670
1258247712870469632,0.13636363636363600
1258247712908218369,0.7
1258247712979517441,0.13333333333333300
1258247713084198918,-0.0869318181818182
1258247713273122816,0.5
1258247713314897921,-0.23125
1258247713315082241,-0.13333333333333300
1258247713268867072,0.175
1258247713335857152,0.18409090909090900
1258247713344258050,0
1258247713499439104,0.16363636363636400
1258247713604333568,0.2
1258247713352810502,0
1258247713851752450,0
1258247714132746240,0
1258247714267107328,-0.35
1258247714279616513,0.25
1258247714346803200,0.25
1258247714501951488,0
1258247714577539072,-0.5
1258247714309013504,0.16666666666666700
1258247714678214657,0
1258247715248455680,0.5916666666666670
1258247715273740289,0
1258247715231842305,0
1258247715353321472,0
1258247715504508928,0
1258247715558961152,0.030303030303030300
1258247715655430146,0
1258247715311452160,0.16666666666666700
1258247715806277632,-0.36031746031746000
1258247715965685760,0.048148148148148200
1258247715911356418,-0.23125
1258247716020183042,-0.10625000000000000
1258247716158627840,0
1258247716355878914,-0.5
1258247716334735360,0
1258247716607528960,0.7444444444444450
1258247716574040065,1
1258247716594872322,0
1258247716662136835,0
1258247716796153856,0
1258247716854956033,0
1258247716897009665,-0.15000000000000000
1258247716876009472,-0.4
1258247716947230720,0
1258247717064761346,0
1258247717144444928,-0.012698412698412700
1258247717295280129,0
1258247717345726464,0
1258247716754395137,0.1
1258247717555286016,0
1258247717219758081,-0.125
1258247717761007617,-0.10000000000000000
1258247717823938561,0.7
1258247717957951488,0
1258247717978963968,0.9375
1258247718423670785,0.25
1258247718394355717,0
1258247718528524288,0
1258247718784376837,-0.05
1258247718687969282,0.25
1258247718721294337,-0.025
1258247718771646464,0.5
1258247718884962304,0
1258247718952149001,0.20000000000000000
1258247719115722753,-0.025
1258247719212154880,-0.07500000000000000
1258247719216390144,-0.2
1258247719392591872,0
1258247719421972483,0.22727272727272700
1258247719262359552,-0.48333333333333300
1258247719510052864,0
1258247719451340800,0
1258247719350648832,0
1258247719581171715,0.2857142857142860
1258247719640055809,0.15
1258247719682007040,0.05
1258247720201904129,0
1258247720302710787,-0.10714285714285700
1258247720411725824,0.21666666666666700
1258247720483074048,-0.3277777777777780
1258247720554295296,-0.025
1258247720726417408,0
1258247720822849541,0
1258247720759750656,0.2333333333333330
1258247720923521024,0
1258247720873099272,-0.4318181818181820
1258247721124638720,-0.1
1258247721229651968,0
1258247721229660164,0.3181818181818180
1258247721368109063,0.5
1258247721174970373,0
1258247721577676800,0.125
1258247721430835202,0.6
1258247721745596419,0
1258247721770680320,-0.05
1258247721842085895,0.3181818181818180
1258247721841876992,0.9375
1258247721837711360,-0.4
1258247721951137794,-0.025
1258247721888202754,0
1258247721582034946,0.375
1258247721992941569,0.25
1258247722085187589,0
1258247722177568769,0.45
1258247722202587136,-0.1
1258247722202693632,-0.5
1258247722404020224,0.8
1258247722286620672,-0.04791666666666670
1258247722554888194,0
1258247722622160897,0.10000000000000000
1258247722710315009,0
1258247722945175553,0
1258247722982834177,0.2
1258247722995343360,0
1258247723175813122,-0.4
1258247723188445184,0
1258247723309920257,0.2
1258247723301498885,0
1258247723507204101,0
1258247723691565057,-0.23125
1258247724086038528,0
1258247724094427137,0
1258247724413018112,0.48666666666666700
1258247724576587782,0.5
1258247724689833986,0.04545454545454550
1258247724488589312,0
1258247724849340418,0.5
1258247724840833024,0
1258247724962664458,0
1258247724924678146,0
1258247725084221445,-0.25
1258247725063208962,0
1258247725004406784,0.5
1258247725184765952,-0.025
1258247725193232385,0.11875000000000000
1258247725063172097,0
1258247725294014464,0
1258247725554061312,-0.35
1258247725906145282,0
1258247725742604288,0.08333333333333330
1258247726019612674,-0.7875
1258247726262702081,0.5
1258247726145437696,-0.04375
1258247726292230146,0
1258247726216572928,0.05000000000000000
1258247726329978880,-0.5
1258247726480982017,-0.012698412698412700
1258247726069944320,0.33
1258247726745235457,0.15277777777777800
1258247726849982464,0.8
1258247727143694339,0.41818181818181800
1258247727265300482,-0.375
1258247727542087686,0.4
1258247727693082625,1
1258247727751802881,0
1258247727701299200,0.2786458333333330
1258247727810375680,0.4375
1258247727856705537,0
1258247727948890113,0
1258247728162734082,0
1258247728104009728,0
1258247728217206784,0
1258247728187858951,0
1258247728267702277,-0.4
1258247728297062401,0.4
1258247728284397568,0.5
1258247728313839616,-0.08555555555555550
1258247728485761024,0.016666666666666700
1258247728456273931,0.3181818181818180
1258247728695394305,0.5
1258247728695558146,0
1258247728829730816,-0.4
1258247728783597569,0.4523809523809520
1258247729072898048,-0.3
1258247729278574592,0
1258247729257615362,-0.4
1258247729387577345,-0.1
1258247729613901824,-0.125
1258247730616360961,-0.2833333333333330
1258247730444500994,0.5375
1258247730704429056,0.8
1258247731157463041,0.25
1258247731065257986,0.10894660894660900
1258247731480535041,-0.05000000000000000
1258247731610447872,-0.75
1258247731606323203,0
1258247731493117952,0.5
1258247731904229378,0
1258247731904159745,0.1
1258247731824361472,-0.18888888888888900
1258247732050841600,0
1258247732197613568,-0.5833333333333330
1258247732956925952,0
1258247733082591232,0
1258247733074440194,0
1258247733003067392,0
1258247733095411712,-1
1258247733485408266,0
1258247733560979456,0.13636363636363600
1258247733648830464,-0.0625
1258247733682548737,0
1258247733695197184,0
1258247733682606081,0
1258247733846200320,-0.4
1258247733690826753,-0.10000000000000000
1258247733938466817,0.5
1258247734001152002,0
1258247734101856257,0.5
1258247734391439361,-0.35714285714285700
1258247733950984193,0
1258247734424829952,0
1258247734404026368,0
1258247734332702720,0.25
1258247734697525255,0.10227272727272700
1258247734810882054,0
1258247734978646017,0
1258247734982836229,0
1258247734060089344,0.29886363636363600
1258247735263854594,-0.5
1258247735649714176,0.25757575757575800
1258247735653826566,-0.2625
1258247735788142593,-0.025
1258247735905382401,0
1258247735527960578,0.25
1258247735897137155,0
1258247735846645760,0.5
1258247735704248321,0
1258247735842451457,-0.0625
1258247736119484417,0.1
1258247735985098752,0.38
1258247736144453638,0
1258247736047988736,0.2
1258247736031354881,0.05
1258247736161378306,0.3666666666666670
1258247736438054913,0.17500000000000000
1258247736408764416,0
1258247736454975488,0
1258247737289723905,0.075
1258247737197449216,-0.1
1258247737297891328,-0.3
1258247737419558912,0.11818181818181800
1258247737482645504,0.13636363636363600
1258247737818132484,0.3681818181818180
1258247737897660416,0.47500000000000000
1258247737969008640,0.1
1258247738019516416,-0.125
1258247737776062464,0.2
1258247738220666881,0
1258247738250203144,0
1258247738682232832,-0.125
1258247738728144896,-0.2125
1258247738774323202,-0.3125
1258247738770075649,0.35
1258247738946453505,0
1258247739281944583,0
1258247739202289664,0
1258247739193921536,0
1258247739676164096,-0.12121212121212100
1258247739906891777,0
1258247740104081410,0
1258247739982311425,-1
1258247740175327232,0.08
1258247740242395136,-0.3277777777777780
1258247740372336640,-0.09702380952380950
1258247740393472000,0
1258247740523307008,0.1
1258247740599009280,0.3
1258247740460601344,0.21666666666666700
1258247740703879168,0.4166666666666670
1258247740779302916,-0.2916666666666670
1258247740988854272,0.4
1258247740842053632,0
1258247741056008193,0.18000000000000000
1258247740993093632,0.25
1258247741056126976,0.4464285714285710
1258247741320212482,0
1258247741341339650,0
1258247741320441856,-0.25
1258247741559508995,-0.3
1258247741760815106,0.031313131313131300
1258247741857304581,-0.2
1258247741987266560,-0.025
1258247742301917184,0.016666666666666700
1258247742276722689,0.1
1258247742402564097,-0.4
1258247742243196928,-0.18888888888888900
1258247742410747904,0.13636363636363600
1258247742356197377,-0.125
1258247742603718656,0.45
1258247742448680962,0
1258247742633189376,0
1258247742612287490,0
1258247742737936386,0
1258247742750679043,0
1258247742612258824,0.2916666666666670
1258247742754680832,0
1258247743371386881,0
1258247742826020864,0
1258247743472046085,0
1258247743648251904,0.20000000000000000
1258247743304110080,0
1258247743933345793,0.3333333333333330
1258247744067698688,0
1258247744063328257,-1
1258247744340320256,0
1258247744449384449,0
1258247744348499968,0
1258247744600276992,0.08409090909090910
1258247744722022400,0.5
1258247744852045824,-0.1409090909090910
1258247744898162691,0
1258247745237856256,0
1258247745288015873,0
1258247745103630336,0
1258247745275457536,0
1258247745480974336,0.5
1258247745699287042,0
1258247746106134528,0
1258247746214981632,0.25
1258247746504581121,0
1258247746508611584,0
1258247746487631874,-0.05
1258247746596806660,0.25
1258247746718511105,0
1258247746722693120,0
1258247746894659585,-0.08125000000000000
1258247747024621575,-1
1258247746999312385,0.41818181818181800
1258247747192320001,0
1258247747221716992,0.25
1258247747380981761,0.5
1258247747536371715,-0.04916666666666670
1258247747682983937,0
1258247747725123584,0.11666666666666700
1258247747695636481,0.25
1258247747922268161,-0.125
1258247748262002688,-0.2159090909090910
1258247748207476736,0
1258247748375048192,0
1258247748433952770,0.21626984126984100
1258247748584865792,0
1258247748417130498,0
1258247748618350593,-0.016666666666666700
1258247748865966080,0.1
1258247749004341248,-0.25
1258247748979240960,0.0625
1258247749184692225,0
1258247749453185025,-0.05
1258247749415260160,0.35
1258247749385977862,0.36250000000000000
1258247749562220545,-1
1258247749553713153,0.5580357142857140
1258247749587304448,0
1258247749746606080,0
1258247749683875846,0.2
1258247750011011073,0.35
1258247750245928961,-0.125
1258247750212255745,0.005681818181818180
1258247750430441474,0.2
1258247750723895296,0
1258247750879195136,1
1258247750711476224,0.16666666666666700
1258247751084552194,0.24375000000000000
1258247751231365120,0
1258247751416057856,-0.025000000000000000
1258247751407550465,0
1258247751554535427,0.375
1258247751655018497,0
1258247751630020610,0.5
1258247751604854786,0.2857142857142860
1258247751630020609,-0.2
1258247752007352320,0
1258247752036880384,0.2833333333333330
1258247752288546816,0.11363636363636400
1258247752368218117,-0.3
1258247752351248384,0.3
1258247752577769472,0.37878787878787900
1258247752615489537,0
1258247752716177408,0.175
1258247752623910912,0.075
1258247752737316864,-0.08333333333333330
1258247752837812224,0
1258247753009938432,0
1258247752938426368,-1
1258247753219571717,-0.4
1258247753513070592,0
1258247753714434048,0.05
1258247753827856384,0.8
1258247753890758656,0.23863636363636400
1258247753957699584,-0.1
1258247754163224577,-0.25681818181818200
1258247754146439168,0.053333333333333300
1258247754284924929,-0.35714285714285700
1258247754205270016,-0.25
1258247754364706816,-0.06666666666666670
1258247754473779203,-0.3125
1258247754058354690,0.6
1258247754687623173,0.13636363636363600
1258247754507145216,0
1258247754670698496,0.4523809523809520
1258247755039834113,0
1258247755220176897,0
1258247755312529409,0
1258247755501371392,0.2
1258247755476107264,0
1258247755496996865,0.6
1258247755815956480,0.5
1258247755803353089,0
1258247755924934660,0
1258247755912241153,0.1
1258247755945971713,0
1258247756273106944,0
1258247756335857665,-0.3277777777777780
1258247756327591941,0.5
1258247756361027584,0.053333333333333300
1258247756721733632,0.35
1258247756755451909,0
1258247756918874112,0.04545454545454550
1258247757334183936,0.47
1258247757308948480,0.2
1258247757384552449,0
1258247757237813249,-0.07500000000000000
1258247757351002112,-0.018750000000000000
1258247757820833793,0.25
1258247757828984832,0
1258247757921259521,0
1258247757199929347,0.5
1258247758000996352,0
1258247758030520320,-0.2050000000000000
1258247758147919872,0.6
1258247758273789954,-0.65625
1258247758571593735,0.22727272727272700
1258247758546235393,0
1258247758584008704,0.053333333333333300
1258247758617681922,0
1258247758819086338,-0.2
1258247758772703232,0
1258247758986612737,0.09833333333333330
1258247759003451392,-0.24666666666666700
1258247758722596866,0
1258247759171407872,0.2
1258247759259267072,0
1258247758575800322,0.12121212121212100
1258247759372660737,-0.07500000000000000
1258247759355838465,-0.025
1258247759418683393,-0.03125
1258247759519338496,0
1258247759565451264,-0.0006944444444444510
1258247759729176577,0
1258247759720787969,-0.20000000000000000
1258247759691423751,0.3181818181818180
1258247760127709184,0.275
1258247760027017216,0
1258247760186413057,0
1258247760169459712,0.55
1258247760366784515,0
1258247760433700865,-0.028571428571428600
1258247760710520833,-0.07500000000000000
1258247760584888320,0.8
1258247760668758018,0.4125
1258247760827932672,0.3333333333333330
1258247760802770946,0.053333333333333300
1258247761067032577,0.2
1258247760840540161,0.1787878787878790
1258247761104961536,0.0333333333333334
1258247761297727489,0
1258247761389948931,0.15
1258247761385992196,0
1258247761775845376,0
1258247762082254849,0
1258247762098835456,0.1643939393939390
1258247762732351488,0
1258247762744918016,0
1258247762698629120,0.07575757575757580
1258247762996416512,-0.06666666666666670
1258247762967171078,0
1258247763130830854,-0.3
1258247763046707201,-0.10000000000000000
1258247763076059136,0.053333333333333300
1258247762472124416,0.0625
1258247763336155136,0
1258247763428605954,0
1258247763348750336,0.15000000000000000
1258247763457970178,0
1258247763483078658,0
1258247763550224384,0.1
1258247763650895877,0.4
1258247763990437890,-0.3
1258247763973804033,-0.10000000000000000
1258247764116471810,-0.125
1258247764254904320,0.3
1258247764418326528,0
1258247764477202433,0.4666666666666670
1258247764720283649,0
1258247764984684544,0
1258247765093568512,0
1258247765311832066,0
1258247765106110466,0.3
1258247765311713281,0.053333333333333300
1258247765534085121,0.2
1258247765676744707,0.38
1258247765764837378,0
1258247765957709825,-0.1880952380952380
1258247765991120898,0.8
1258247766054178816,0
1258247766418927617,0
1258247766565888001,0
1258247766637260800,0
1258247766658203648,0
1258247766637232129,0
1258247766637068289,0.09567099567099570
1258247766850990080,-0.03125
1258247766876323841,-0.5
1258247766926479361,0
1258247767081664512,-0.7000000000000000
1258247767228420096,0
1258247767266177024,0.2
1258247767471747072,0
1258247767606124550,0.15416666666666700
1258247767631200259,-0.25
1258247767597563905,0.053333333333333300
1258247767551401986,0.15
1258247767505268742,0
1258247767803088896,0.35000000000000000
1258247767824183297,0.3
1258247768143024128,1
1258247768021360640,-0.625
1258247768214081538,0
1258247768289640456,-0.15
1258247768377831427,0
1258247768608555008,-0.05
1258247768902115328,0.06818181818181820
1258247768969220097,-0.4318181818181820
1258247768914694146,-0.85
1258247769061380096,0.125
1258247769267060736,0
1258247769178943488,0
1258247769245933569,0
1258247769329995778,0.6
1258247769283756038,0
1258247769401126912,0.030303030303030300
1258247769631813632,-0.03125
1258247769569071107,0
1258247769774587904,-0.16666666666666700
1258247769812201472,0.053333333333333300
1258247769875271680,-0.2
1258247769921208320,0
1258247769929613312,-0.05
1258247770063994881,0.07250000000000000
1258247770135130112,0.5
1258247770647023618,0
1258247771062075393,0
1258247770894487552,0.6
1258247771221565444,0.048148148148148200
1258247771506700289,0.25
1258247771682988033,0
1258247771787792392,0.06666666666666670
1258247771792052224,-0.13636363636363600
1258247771833810944,0
1258247772140118018,0.44107142857142900
1258247772127387649,0.13636363636363600
1258247772110635009,0.7083333333333330
1258247772089675776,0.053333333333333300
1258247772245053440,-0.15555555555555600
1258247772135776256,0.05714285714285720
1258247772278599682,0.16666666666666700
1258247772249055232,-1
1258247772387651590,-0.1
1258247772580515840,0.3333333333333330
1258247772630921217,-0.5
1258247772785872896,0
1258247773134090240,0.25
1258247773251657728,0.1
1258247773109063680,0
1258247773293600769,-0.1
1258247773394210816,0.06818181818181820
1258247773377441792,0.15
1258247773339750400,0.1
1258247773838815233,0.15833333333333300
1258247773758996480,0.5
1258247773910073345,-0.16666666666666700
1258247773926952960,0
1258247774044332032,0.3
1258247774241525761,-0.19444444444444400
1258247774325202945,0.2857142857142860
1258247774308413440,0.053333333333333300
1258247774623141888,-0.125
1258247774811783168,0.13636363636363600
1258247774874656768,-0.1625
1258247774954455040,-0.18181818181818200
1258247775185076226,-0.05000000000000000
1258247775315165184,-0.2
1258247775482871809,0
1258247775634014209,0.2
1258247775818412033,-0.020000000000000000
1258247775830994944,0.1
1258247775772385281,0
1258247775960969217,0
1258247775872933888,0.125
1258247776271556608,-0.2833333333333330
1258247776246411264,0.16
1258247776548327425,0
1258247776648888321,0.012121212121212100
1258247776921518083,0.5
1258247777039126529,0.65
1258247777148076037,-0.25
1258247777194303493,0
1258247777110368257,0
1258247777345138688,0.05
1258247777596788738,-0.18636363636363600
1258247776917319681,0.17045454545454500
1258247778070921217,0
1258247778293166082,0
1258247778175770624,0
1258247778406240256,0
1258247778221752320,0.15833333333333300
1258247778649747458,0.35
1258247778578259968,0
1258247778779742208,0.1
1258247778947330050,0.13333333333333300
1258247778888593409,0.041666666666666700
1258247779186434048,0.3181818181818180
1258247779199131651,0.3625
1258247779240955904,0.1875
1258247779190812672,0.3125
1258247779362713603,0.25
1258247779434070016,0.2
1258247779421433856,0.625
1258247779417231367,0
1258247779584860160,0
1258247779408736256,0
1258247779744231426,0
1258247779656196097,0
1258247779677360128,0
1258247779874492416,0
1258247779874373632,0
1258247779870097408,0
1258247779937398784,0
1258247780067430408,0
1258247780117741568,-0.7875
1258247780205617153,0.2857142857142860
1258247780310618112,0.15000000000000000
1258247780356759552,0.35
1258247780507815936,0
1258247780482482176,0.1986111111111110
1258247780646215681,0.03333333333333330
1258247780524535809,0.06666666666666670
1258247780478275584,0.07708333333333330
1258247780767633408,0.05000000000000000
1258247780969127936,-0.4318181818181820
1258247780906045440,-0.1
1258247781095026688,-0.4345703125
1258247780893679617,0.14666666666666700
1258247781086617600,0.0625
1258247781241827328,0
1258247781271113728,0.13636363636363600
1258247781312942080,0
1258247781078065152,0.05000000000000000
1258247781522661376,-0.06666666666666660
1258247781539553283,0.37878787878787900
1258247781719740417,0
1258247781787078666,0.07878787878787880
1258247777764737030,0
1258247781757726721,0.35909090909090900
1258247782344855552,0
1258247782365900800,0
1258247782630076418,0.13636363636363600
1258247782625878017,0.2
1258247782596579328,0
1258247783158632448,0
1258247783074549761,0.5
1258247783573671936,0.5
1258247783716278274,0
1258247784014254082,0
1258247784098127873,0.5
1258247784051990529,0
1258247783796084738,0.2
1258247784295051264,0
1258247784353890305,0.15
1258247784274079745,0.3181818181818180
1258247784412504065,0
1258247784387547136,-0.025
1258247784525975553,0
1258247784609783810,0.18333333333333300
1258247784680968192,0.2
1258247784764862465,0.25
1258247784790032384,0.5
1258247784156856322,0.26666666666666700
1258247785121447936,0
1258247785494622208,-0.025
1258247785595322368,-0.45
1258247785759027200,0
1258247785637392384,0.13333333333333300
1258247785796849664,0
1258247785721106433,-0.125
1258247785834401792,0
1258247785981390851,-0.05000000000000000
1258247786014879745,0.13636363636363600
1258247786115461120,0.65
1258247786270605312,-0.125
1258247786748878848,-0.125
1258247786832814080,0
1258247786794893313,0
1258247786748956673,0
1258247786929238016,0
1258247786799087616,0.2
1258247786866315274,0.1
1258247786962866176,0.2
1258247787059150848,0
1258247787176755200,0
1258247787164037122,0
1258247787226988544,-0.1
1258247787252256768,0.022222222222222200
1258247787231113217,-0.125
1258247787285798912,-0.4
1258247787231281152,0
1258247786979442688,-0.4
1258247787369529345,0.3
1258247787457765376,0.1
1258247787663298561,0.23571428571428600
1258247787394842630,0.5
1258247787688288258,-0.2
1258247787973677057,0
1258247787642155008,0
1258247787927318529,0
1258247788028182533,0
1258247788401504261,0
1258247788413898753,0.3181818181818180
1258247788359532545,0.2
1258247788485382144,0
1258247788665733121,0.18125
1258247788627968000,0
1258247788875350017,0
1258247789227708417,0.2
1258247789248524288,0.5803571428571430
1258247789483634688,0
1258247789479374848,-0.05000000000000000
1258247789622018055,0.2
1258247789395554309,-0.1
1258247789823365125,-0.18888888888888900
1258247789798187009,0
1258247789756252160,0
1258247789844168710,0
1258247789903044608,-0.35714285714285700
1258247789907193857,0.17666666666666700
1258247790087593989,0
1258247790087585792,0
1258247790204907522,0
1258247790297300993,0.1
1258247790490038272,0
1258247790439866368,0
1258247790557347840,0
1258247790465032199,-0.6
1258247790494441479,0
1258247790590746626,0
1258247790771056640,0
1258247790880227329,0
1258247791282810883,0
1258247791576592387,-1
1258247791496790017,0.5
1258247791744294912,-0.16666666666666700
1258247792159490049,0.13636363636363600
1258247792260251650,0
1258247792281223169,0
1258247792197136389,0.060000000000000000
1258247792197165056,0
1258247792448819200,0.13636363636363600
1258247792369324033,0
1258247792541102086,0.05
1258247792843259910,-0.10416666666666700
1258247792646139904,-0.058000000000000000
1258247793015164928,0.20000000000000000
1258247793082134529,-0.15
1258247793241665537,0.17500000000000000
1258247793165996032,0.35
1258247793375719428,0.2
1258247793350762496,0
1258247793514176512,-0.1
1258247793635966977,0
1258247793921032192,0
1258247793870688256,0.07555555555555550
1258247793837301760,0
1258247793828753408,0
1258247793925222400,0
1258247794151784449,0
1258247794210545664,0.13333333333333300
1258247794386755585,0.2028409090909090
1258247794399330305,-0.37142857142857100
1258247794592149504,0.7666666666666670
1258247794873085952,0
1258247794797752320,0.016666666666666700
1258247795024097285,-0.1
1258247795049447425,0
1258247795468677120,0.06818181818181820
1258247795615494146,0.20833333333333300
1258247795699601408,0
1258247795917484032,0
1258247795846324224,-0.1
1258247795846180864,0
1258247796093837313,0.15000000000000000
1258247796181938176,0.3681818181818180
1258247796249026561,-0.1
1258247796152557575,0.11818181818181800
1258247796311851014,0.22727272727272700
1258247796454338560,-0.0625
1258247796358086666,0
1258247796395778048,0
1258247796429402112,0
1258247796853018624,0.6
1258247796693577729,-0.10714285714285700
1258247796941099008,0.85
1258247796936847360,-0.4000000000000000
1258247796827680768,0
